MatchID,Date,Patch,EventID,EventName,EventStage,Team1ID,Team2ID,Team1,Team2,Team1_MapScore,Team2_MapScore
6044,2020-11-26 06:00:00,Patch 1.12Minor updates to observing ,137,ESL SEA Community Clash,Main Event: Lower Round 2,880,497,MiTH.Attitude,Attack All Around,1,2
6520,2020-11-25 13:15:00,Patch 1.12Minor updates to observing ,219,FEL Valorant Cup,Main Event: Upper Final,1270,545,With the boiz,ISOL-BULIL,1,2
6521,2020-11-25 13:15:00,Patch 1.12Minor updates to observing ,219,FEL Valorant Cup,Main Event: Lower Round 2,702,1802,STR99,Cakebois,2,1
6042,2020-11-25 08:00:00,Patch 1.12Minor updates to observing ,137,ESL SEA Community Clash,Main Event: Lower Round 1,497,623,Attack All Around,Sharper Esport,2,0
6593,2020-11-24 16:00:00,Patch 1.12Minor updates to observing ,207,LVP Genesis Cup Sombras,Main Event: Decider (B),1035,1342,Cream Real Betis,Axsor,1,0
6622,2020-11-24 15:45:00,Patch 1.12Minor updates to observing ,221,GameGune 22,Main Event: Decider (B),4616,548,UCAM Esports Club,Wygers,1,2
6592,2020-11-24 15:00:00,Patch 1.12Minor updates to observing ,207,LVP Genesis Cup Sombras,Main Event: Elimination (B),1342,1163,Axsor,Arctic Gaming,1,0
6620,2020-11-24 14:15:00,Patch 1.12Minor updates to observing ,221,GameGune 22,Main Event: Winner's (B),547,4616,ex-Giants Gaming,UCAM Esports Club,2,0
6591,2020-11-24 14:00:00,Patch 1.12Minor updates to observing ,207,LVP Genesis Cup Sombras,Main Event: Winner's (B),2499,1035,Movistar Riders,Cream Real Betis,1,0
6587,2020-11-24 13:00:00,Patch 1.12Minor updates to observing ,207,LVP Genesis Cup Sombras,Main Event: Opening (B),1035,1163,Cream Real Betis,Arctic Gaming,1,0
6586,2020-11-24 12:00:00,Patch 1.12Minor updates to observing ,207,LVP Genesis Cup Sombras,Main Event: Opening (B),2499,1342,Movistar Riders,Axsor,1,0
6618,2020-11-24 12:00:00,Patch 1.12Minor updates to observing ,221,GameGune 22,Main Event: Opening (B),547,1268,ex-Giants Gaming,OffLimits,2,0
6619,2020-11-24 12:00:00,Patch 1.12Minor updates to observing ,221,GameGune 22,Main Event: Opening (B),4616,548,UCAM Esports Club,Wygers,2,0
5538,2020-11-24 07:00:00,Patch 1.12Minor updates to observing ,208,ESL Thailand Championship 2020,Main Event: Upper Semifinals,497,1106,Attack All Around,Overtime Esports,1,2
6039,2020-11-24 06:00:00,Patch 1.12Minor updates to observing ,137,ESL SEA Community Clash,Main Event: Upper Quarterfinals,1110,1915,Alter Ego,NXL LIGAGAME,2,1
6036,2020-11-24 03:00:00,Patch 1.12Minor updates to observing ,137,ESL SEA Community Clash,Main Event: Upper Quarterfinals,879,497,Todak,Attack All Around,2,1
6629,2020-11-23 21:00:00,Patch 1.12Minor updates to observing ,118,AORUS League BR ,#2: Semifinals,581,792,Liberty ,tiobarão,2,0
6628,2020-11-23 18:00:00,Patch 1.12Minor updates to observing ,118,AORUS League BR ,#2: Semifinals,425,4894,Team oNe,Keyd Stars,1,2
6617,2020-11-23 16:45:00,Patch 1.12Minor updates to observing ,221,GameGune 22,Main Event: Decider (A),353,2499,B7 Warriors,Movistar Riders,2,0
6589,2020-11-23 15:00:00,Patch 1.12Minor updates to observing ,207,LVP Genesis Cup Sombras,Main Event: Elimination (A),673,4538,Team Finest,Team Queso,1,0
6615,2020-11-23 15:00:00,Patch 1.12Minor updates to observing ,221,GameGune 22,Main Event: Winner's (B),1001,353,Team Heretics,B7 Warriors,2,0
6588,2020-11-23 14:00:00,Patch 1.12Minor updates to observing ,207,LVP Genesis Cup Sombras,Main Event: Winner's (A),547,1063,ex-Giants Gaming,S2V Esports,1,0
6585,2020-11-23 13:00:00,Patch 1.12Minor updates to observing ,207,LVP Genesis Cup Sombras,Main Event: Opening (A),1063,4538,S2V Esports,Team Queso,1,0
6584,2020-11-23 12:00:00,Patch 1.12Minor updates to observing ,207,LVP Genesis Cup Sombras,Main Event: Opening (A),547,673,ex-Giants Gaming,Team Finest,1,0
6613,2020-11-23 12:00:00,Patch 1.12Minor updates to observing ,221,GameGune 22,Main Event: Opening (A),1001,1035,Team Heretics,Cream Real Betis,2,0
6614,2020-11-23 12:00:00,Patch 1.12Minor updates to observing ,221,GameGune 22,Main Event: Opening (A),2499,353,Movistar Riders,B7 Warriors,1,2
6504,2020-11-23 11:00:00,Patch 1.12Minor updates to observing ,187,First Strike: CIS,A/B Playoffs: Final Round,1341,967,Team Singularity,5MOKES,2,1
5536,2020-11-23 10:00:00,Patch 1.12Minor updates to observing ,208,ESL Thailand Championship 2020,Main Event: Upper Quarterfinals,623,1182,Sharper Esport,Daytrade Gaming,2,0
5537,2020-11-23 08:45:00,Patch 1.12Minor updates to observing ,208,ESL Thailand Championship 2020,Main Event: Upper Quarterfinals,1481,880,NG.Black,MiTH.Attitude,2,0
5534,2020-11-23 07:00:00,Patch 1.12Minor updates to observing ,208,ESL Thailand Championship 2020,Main Event: Upper Quarterfinals,497,1736,Attack All Around,ex-FULL SENSE,2,0
5535,2020-11-23 07:00:00,Patch 1.12Minor updates to observing ,208,ESL Thailand Championship 2020,Main Event: Upper Quarterfinals,1483,1106,QConfirm,Overtime Esports,1,2
6442,2020-11-22 17:20:00,Patch 1.12Minor updates to observing ,186,First Strike: North America,UMG Closed Qualifier: Grand Final,106,337,TSM,FaZe Clan,3,1
6471,2020-11-22 14:35:00,Patch 1.12Minor updates to observing ,196,First Strike: Europe,C/D Playoffs: Quarterfinals,1001,673,Team Heretics,Team Finest,2,0
6440,2020-11-22 14:25:00,Patch 1.12Minor updates to observing ,186,First Strike: North America,UMG Closed Qualifier: Semifinals,103,106,Immortals,TSM,1,2
5412,2020-11-22 13:00:00,Patch 1.12Minor updates to observing ,206,First Strike: MENA,North Africa Qualifiers: Lower Final,1594,1596,Team Majesty,Alterfox Esports,2,0
6441,2020-11-22 12:00:00,Patch 1.12Minor updates to observing ,186,First Strike: North America,UMG Closed Qualifier: Semifinals,337,14,FaZe Clan,T1,2,0
6470,2020-11-22 11:00:00,Patch 1.12Minor updates to observing ,196,First Strike: Europe,C/D Playoffs: Quarterfinals,241,50,Purple Cobras,need more DM,2,1
6505,2020-11-22 11:00:00,Patch 1.12Minor updates to observing ,187,First Strike: CIS,A/B Playoffs: Final Round,682,575,Gambit Esports,Eloquence,2,0
6507,2020-11-22 08:00:00,Patch 1.12Minor updates to observing ,187,First Strike: CIS,A/B Playoffs: Final Round,355,604,Lankräm,Aim.Attack,1,2
6394,2020-11-22 07:15:00,Patch 1.12Minor updates to observing ,190,First Strike: Turkey,Qualifier #4: Lower Final,1230,4762,HaZe Clan,Galakticos,2,0
6506,2020-11-22 06:00:00,Patch 1.12Minor updates to observing ,187,First Strike: CIS,A/B Playoffs: Final Round,1417,974,THEX,Brave,2,0
5523,2020-11-22 05:40:00,Patch 1.12Minor updates to observing ,189,First Strike: Korea,Closed Qualifier: Round of 16,614,1061,T1 Korea,Rover,2,0
6519,2020-11-22 05:40:00,Patch 1.12Minor updates to observing ,213,First Strike: Japan,Qualifier #2: Quarterfinals,513,1731,BlackBird Ignis,Nester,2,0
6387,2020-11-22 05:00:00,Patch 1.12Minor updates to observing ,190,First Strike: Turkey,Qualifier #4: Upper Final,1705,1230,5NOOBS,HaZe Clan,2,0
6393,2020-11-22 04:00:00,Patch 1.12Minor updates to observing ,190,First Strike: Turkey,Qualifier #4: Lower Round 3,929,4762,Digital Athletics,Galakticos,1,2
6518,2020-11-22 03:30:00,Patch 1.12Minor updates to observing ,213,First Strike: Japan,Qualifier #2: Quarterfinals,104,280,REJECT,LAG Gaming,2,0
5522,2020-11-22 03:00:00,Patch 1.12Minor updates to observing ,189,First Strike: Korea,Closed Qualifier: Round of 16,1057,1139,aNg DarkHorse,BE INFAMOUS,2,1
6481,2020-11-22 02:45:00,Patch 1.12Minor updates to observing ,185,First Strike: Oceania,Rise of Valour: Group Stage: Winner's (B),1352,1696,Dire Wolves,Wildcard Gaming,2,0
6482,2020-11-22 02:20:00,Patch 1.12Minor updates to observing ,185,First Strike: Oceania,Rise of Valour: Group Stage: Elimination (A),1323,680,Nebula,Kanga Esports,2,0
6517,2020-11-22 01:40:00,Patch 1.12Minor updates to observing ,213,First Strike: Japan,Qualifier #2: Quarterfinals,278,205,DetonatioN Gaming White,DeToNator,2,0
6479,2020-11-22 00:45:00,Patch 1.12Minor updates to observing ,185,First Strike: Oceania,Rise of Valour: Group Stage: Opening (D),1208,265,ORDER,RipNTear,2,0
6581,2020-11-22 00:00:00,Patch 1.12Minor updates to observing ,193,First Strike: Malaysia & Singapore,Qualifier #2: Round 3,1919,1921,Kingsmen,Zero Synergy,2,1
6516,2020-11-21 23:00:00,Patch 1.12Minor updates to observing ,213,First Strike: Japan,Qualifier #2: Quarterfinals,283,204,Sengoku Gaming,CYCLOPS athlete gaming,2,1
6760,2020-11-21 23:00:00,Patch 1.12Minor updates to observing ,193,First Strike: Malaysia & Singapore,Qualifier #2: Round 3,1948,1949,Running Dogs,NoKap,2,0
6761,2020-11-21 23:00:00,Patch 1.12Minor updates to observing ,193,First Strike: Malaysia & Singapore,Qualifier #2: Round 3,1942,1944,Team 600,Excelsa,1,2
6477,2020-11-21 22:00:00,Patch 1.12Minor updates to observing ,185,First Strike: Oceania,Rise of Valour: Group Stage: Opening (C),656,1207,Avant,Gravitas,2,1
6437,2020-11-21 17:10:00,Patch 1.12Minor updates to observing ,186,First Strike: North America,UMG Closed Qualifier: Quarterfinals,106,793,TSM,Moon Raccoons,2,0
6438,2020-11-21 14:05:00,Patch 1.12Minor updates to observing ,186,First Strike: North America,UMG Closed Qualifier: Quarterfinals,17,337,Gen.G,FaZe Clan,1,2
6439,2020-11-21 12:00:00,Patch 1.12Minor updates to observing ,186,First Strike: North America,UMG Closed Qualifier: Quarterfinals,14,188,T1,Cloud9,2,0
6468,2020-11-21 11:00:00,Patch 1.12Minor updates to observing ,196,First Strike: Europe,C/D Playoffs: Quarterfinals,326,876,nolpenki,Enterprise Esports,2,1
6105,2020-11-21 10:00:00,Patch 1.12Minor updates to observing ,187,First Strike: CIS,B Playoffs: Quarterfinal,575,1589,Eloquence,SHHHHHHH!,2,0
6106,2020-11-21 10:00:00,Patch 1.12Minor updates to observing ,187,First Strike: CIS,B Playoffs: Quarterfinal,974,1774,Brave,N4PAS,2,0
6107,2020-11-21 10:00:00,Patch 1.12Minor updates to observing ,187,First Strike: CIS,B Playoffs: Quarterfinal,1151,604,Team Empire ,Aim.Attack,1,2
6515,2020-11-21 08:05:00,Patch 1.12Minor updates to observing ,213,First Strike: Japan,Qualifier #2: Round of 16,1731,650,Nester,Connect Gaming,1,0
6386,2020-11-21 08:00:00,Patch 1.12Minor updates to observing ,190,First Strike: Turkey,Qualifier #4: Upper Semifinals,1230,929,HaZe Clan,Digital Athletics,2,0
6514,2020-11-21 07:00:00,Patch 1.12Minor updates to observing ,213,First Strike: Japan,Qualifier #2: Round of 16,513,294,BlackBird Ignis,Crest Gaming,1,0
6530,2020-11-21 05:30:00,Patch 1.12Minor updates to observing ,193,First Strike: Malaysia & Singapore,Qualifier #1: Final Round,624,1922,Paper Rex,Vela Gaming,2,0
6385,2020-11-21 05:00:00,Patch 1.12Minor updates to observing ,190,First Strike: Turkey,Qualifier #4: Upper Semifinals,1705,4762,5NOOBS,Galakticos,2,1
6512,2020-11-21 05:00:00,Patch 1.12Minor updates to observing ,213,First Strike: Japan,Qualifier #2: Round of 16,104,1923,REJECT,AlmondLatte,1,0
6538,2020-11-21 05:00:00,Patch 1.12Minor updates to observing ,192,Mineski VxV,Main Event: Group A,1932,1930,Hashira,DFT Revitalize,1,0
5521,2020-11-21 04:45:00,Patch 1.12Minor updates to observing ,189,First Strike: Korea,Closed Qualifier: Round of 16,1153,1054,PROPARTY,THE START W,2,1
5520,2020-11-21 03:00:00,Patch 1.12Minor updates to observing ,189,First Strike: Korea,Closed Qualifier: Round of 16,261,1728,Quantum Strikers ,Fast Rush,2,0
6529,2020-11-21 03:00:00,Patch 1.12Minor updates to observing ,193,First Strike: Malaysia & Singapore,Qualifier #1: Final Round,617,1919,Team SMG,Kingsmen,2,1
6536,2020-11-21 03:00:00,Patch 1.12Minor updates to observing ,192,Mineski VxV,Main Event: Group A,1934,1930,ArkAngel,DFT Revitalize,1,0
6509,2020-11-21 01:40:00,Patch 1.12Minor updates to observing ,213,First Strike: Japan,Qualifier #2: Round of 16,204,1918,CYCLOPS athlete gaming,Soabh,1,0
6476,2020-11-21 01:15:00,Patch 1.12Minor updates to observing ,185,First Strike: Oceania,Rise of Valour: Group Stage: Opening (C),1319,1406,Funcrew,Momentum Based,2,0
6508,2020-11-21 00:30:00,Patch 1.12Minor updates to observing ,213,First Strike: Japan,Qualifier #2: Round of 16,283,1917,Sengoku Gaming,Unsold Stuff Gaming,1,0
6528,2020-11-21 00:30:00,Patch 1.12Minor updates to observing ,193,First Strike: Malaysia & Singapore,Qualifier #1: Final Round,958,1920,Reality Rift,Las Venturas,2,1
6473,2020-11-20 23:45:00,Patch 1.12Minor updates to observing ,185,First Strike: Oceania,Rise of Valour: Group Stage: Opening (A),591,680,Mindfreak,Kanga Esports,2,0
6472,2020-11-20 22:00:00,Patch 1.12Minor updates to observing ,185,First Strike: Oceania,Rise of Valour: Group Stage: Opening (A),378,1323,EXO Clan,Nebula,2,0
6474,2020-11-20 22:00:00,Patch 1.12Minor updates to observing ,185,First Strike: Oceania,Rise of Valour: Group Stage: Opening (B),1352,1202,Dire Wolves,R!OT Gaming,2,0
6435,2020-11-20 19:30:00,Patch 1.12Minor updates to observing ,186,First Strike: North America,UMG Closed Qualifier: Decider (D),103,632,Immortals,Dignitas,2,1
6054,2020-11-20 18:30:00,Patch 1.12Minor updates to observing ,215,Copa brMalls,Tournament: Quarterfinals,203,1826,paiN Gaming,INTZ Angels,2,0
6433,2020-11-20 17:30:00,Patch 1.12Minor updates to observing ,186,First Strike: North America,UMG Closed Qualifier: Decider (B),337,1034,FaZe Clan,NRG Esports,2,0
6431,2020-11-20 15:30:00,Patch 1.12Minor updates to observing ,186,First Strike: North America,UMG Closed Qualifier: Winner's (D),14,103,T1,Immortals,2,1
6053,2020-11-20 15:00:00,Patch 1.12Minor updates to observing ,215,Copa brMalls,Tournament: Quarterfinals,1911,425,Imperial Esports,Team oNe,2,0
6425,2020-11-20 14:00:00,Patch 1.12Minor updates to observing ,186,First Strike: North America,UMG Closed Qualifier: Elimination (B),1034,856,NRG Esports,Andbox,2,0
6461,2020-11-20 12:30:00,Patch 1.12Minor updates to observing ,196,First Strike: Europe,C/D Playoffs: Round of 16,876,1189,Enterprise Esports,eXiLe eSports,1,0
6462,2020-11-20 12:15:00,Patch 1.12Minor updates to observing ,196,First Strike: Europe,C/D Playoffs: Round of 16,2048,353,Prodigy,B7 Warriors,1,0
6463,2020-11-20 12:15:00,Patch 1.12Minor updates to observing ,196,First Strike: Europe,C/D Playoffs: Round of 16,61,685,L'institut,HSDIRR,1,0
6466,2020-11-20 12:15:00,Patch 1.12Minor updates to observing ,196,First Strike: Europe,C/D Playoffs: Round of 16,1001,788,Team Heretics,VASTA Gaming,1,0
6467,2020-11-20 12:15:00,Patch 1.12Minor updates to observing ,196,First Strike: Europe,C/D Playoffs: Round of 16,673,1035,Team Finest,Cream Real Betis,1,0
6429,2020-11-20 12:00:00,Patch 1.12Minor updates to observing ,186,First Strike: North America,UMG Closed Qualifier: Winner's (B),106,337,TSM,FaZe Clan,2,0
6444,2020-11-20 11:00:00,Patch 1.12Minor updates to observing ,196,First Strike: Europe,C/D Playoffs: Round of 32,1209,206,Guild Esports,Warthox Esport,1,0
6447,2020-11-20 11:00:00,Patch 1.12Minor updates to observing ,196,First Strike: Europe,C/D Playoffs: Round of 32,1189,576,eXiLe eSports,iPon Esport,1,0
6448,2020-11-20 11:00:00,Patch 1.12Minor updates to observing ,196,First Strike: Europe,C/D Playoffs: Round of 32,2048,882,Prodigy,FeaFeaFea,1,0
6449,2020-11-20 11:00:00,Patch 1.12Minor updates to observing ,196,First Strike: Europe,C/D Playoffs: Round of 32,353,529,B7 Warriors,Rix.GG,1,0
6451,2020-11-20 11:00:00,Patch 1.12Minor updates to observing ,196,First Strike: Europe,C/D Playoffs: Round of 32,685,4616,HSDIRR,UCAM Esports Club,1,0
6452,2020-11-20 11:00:00,Patch 1.12Minor updates to observing ,196,First Strike: Europe,C/D Playoffs: Round of 32,3,1543,Ninjas in Pyjamas,GGmate,1,0
6455,2020-11-20 11:00:00,Patch 1.12Minor updates to observing ,196,First Strike: Europe,C/D Playoffs: Round of 32,50,657,need more DM,ROG Esport,1,0
6456,2020-11-20 11:00:00,Patch 1.12Minor updates to observing ,196,First Strike: Europe,C/D Playoffs: Round of 32,1001,1553,Team Heretics,-sheesh-,1,0
6457,2020-11-20 11:00:00,Patch 1.12Minor updates to observing ,196,First Strike: Europe,C/D Playoffs: Round of 32,788,439,VASTA Gaming,Opportunists,1,0
6097,2020-11-20 10:00:00,Patch 1.12Minor updates to observing ,187,First Strike: CIS,B Playoffs: Round of 16,967,1020,5MOKES,CrowСrowd,2,0
6098,2020-11-20 10:00:00,Patch 1.12Minor updates to observing ,187,First Strike: CIS,B Playoffs: Round of 16,575,1097,Eloquence,FlyToMoon,2,0
6099,2020-11-20 10:00:00,Patch 1.12Minor updates to observing ,187,First Strike: CIS,B Playoffs: Round of 16,1589,1514,SHHHHHHH!,DIRTY,2,0
6100,2020-11-20 10:00:00,Patch 1.12Minor updates to observing ,187,First Strike: CIS,B Playoffs: Round of 16,1575,974,Sekai,Brave,1,2
6101,2020-11-20 10:00:00,Patch 1.12Minor updates to observing ,187,First Strike: CIS,B Playoffs: Round of 16,1774,1252,N4PAS,Emerald Gaming,2,1
6102,2020-11-20 10:00:00,Patch 1.12Minor updates to observing ,187,First Strike: CIS,B Playoffs: Round of 16,1151,1251,Team Empire ,Guess,2,1
6031,2020-11-20 08:30:00,Patch 1.12Minor updates to observing ,137,ESL SEA Community Clash,November Finals: Lower Decider,694,497,Bren Esports,Attack All Around,1,2
5518,2020-11-20 03:00:00,Patch 1.12Minor updates to observing ,189,First Strike: Korea,Closed Qualifier: Round of 16,651,517,Cloud9 Korea,Lunatic-Hai,2,1
6052,2020-11-19 19:00:00,Patch 1.12Minor updates to observing ,215,Copa brMalls,Tournament: Quarterfinals,243,249,Gamelanders Blue,Falkol eSports,2,0
6427,2020-11-19 18:40:00,Patch 1.12Minor updates to observing ,186,First Strike: North America,UMG Closed Qualifier: Elimination (D),632,1615,Dignitas,Knights,2,0
6424,2020-11-19 18:00:00,Patch 1.12Minor updates to observing ,186,First Strike: North America,UMG Closed Qualifier: Elimination (A),188,1152,Cloud9,Equinox Esports,2,0
6051,2020-11-19 16:00:00,Patch 1.12Minor updates to observing ,215,Copa brMalls,Tournament: Quarterfinals,1124,838,RED Canids,B4 eSports,2,1
6371,2020-11-19 15:00:00,Patch 1.12Minor updates to observing ,186,First Strike: North America,UMG Closed Qualifier: Opening (B),106,1034,TSM,NRG Esports,2,1
6373,2020-11-19 15:00:00,Patch 1.12Minor updates to observing ,186,First Strike: North America,UMG Closed Qualifier: Opening (C),470,837,Complexity,Serenity,1,2
6375,2020-11-19 15:00:00,Patch 1.12Minor updates to observing ,186,First Strike: North America,UMG Closed Qualifier: Opening (D),14,632,T1,Dignitas,2,1
6376,2020-11-19 15:00:00,Patch 1.12Minor updates to observing ,186,First Strike: North America,UMG Closed Qualifier: Opening (D),103,1615,Immortals,Knights,2,0
6034,2020-11-19 14:15:00,Patch 1.12Minor updates to observing ,211,Ralovant Showmatches,#2: Showmatch,685,1190,HSDIRR,MJAOMODE,2,1
6333,2020-11-19 12:00:38,Patch 1.12Minor updates to observing ,196,First Strike: Europe,Qualifier D: Round of 32,326,1234,nolpenki,Team Sampi,1,0
6335,2020-11-19 12:00:38,Patch 1.12Minor updates to observing ,196,First Strike: Europe,Qualifier D: Round of 32,4616,1846,UCAM Esports Club,Bunkergg,1,0
6336,2020-11-19 12:00:38,Patch 1.12Minor updates to observing ,196,First Strike: Europe,Qualifier D: Round of 32,673,678,Team Finest,Event Horizon,1,0
6339,2020-11-19 12:00:38,Patch 1.12Minor updates to observing ,196,First Strike: Europe,Qualifier D: Round of 32,61,1002,L'institut,ex-Ravens Esports Club,1,0
6341,2020-11-19 12:00:38,Patch 1.12Minor updates to observing ,196,First Strike: Europe,Qualifier D: Round of 32,241,1082,Purple Cobras,Kamil Klein new chapter,1,0
6342,2020-11-19 12:00:38,Patch 1.12Minor updates to observing ,196,First Strike: Europe,Qualifier D: Round of 32,576,1190,iPon Esport,MJAOMODE,1,0
6343,2020-11-19 12:00:38,Patch 1.12Minor updates to observing ,196,First Strike: Europe,Qualifier D: Round of 32,1553,556,-sheesh-,keepYOURskill,1,0
6345,2020-11-19 12:00:38,Patch 1.12Minor updates to observing ,196,First Strike: Europe,Qualifier D: Round of 32,439,1187,Opportunists,All Day Long,1,0
6347,2020-11-19 12:00:38,Patch 1.12Minor updates to observing ,196,First Strike: Europe,Qualifier D: Round of 32,529,42,Rix.GG,Valorando,1,0
6301,2020-11-19 11:00:38,Patch 1.12Minor updates to observing ,196,First Strike: Europe,Qualifier D: Round of 64,326,1087,nolpenki,Polarity Esports,1,0
6302,2020-11-19 11:00:38,Patch 1.12Minor updates to observing ,196,First Strike: Europe,Qualifier D: Round of 64,1234,395,Team Sampi,Dawn of Stars,1,0
6304,2020-11-19 11:00:38,Patch 1.12Minor updates to observing ,196,First Strike: Europe,Qualifier D: Round of 64,1035,1256,Cream Real Betis,Nice Cars,1,0
6305,2020-11-19 11:00:38,Patch 1.12Minor updates to observing ,196,First Strike: Europe,Qualifier D: Round of 64,4616,404,UCAM Esports Club,team cotch,1,0
6307,2020-11-19 11:00:38,Patch 1.12Minor updates to observing ,196,First Strike: Europe,Qualifier D: Round of 64,673,969,Team Finest,Miracles,1,0
6309,2020-11-19 11:00:38,Patch 1.12Minor updates to observing ,196,First Strike: Europe,Qualifier D: Round of 64,681,1232,SKADE,VETERANOS e-Sports,1,0
6310,2020-11-19 11:00:38,Patch 1.12Minor updates to observing ,196,First Strike: Europe,Qualifier D: Round of 64,882,1821,FeaFeaFea,h$666,1,0
6311,2020-11-19 11:00:38,Patch 1.12Minor updates to observing ,196,First Strike: Europe,Qualifier D: Round of 64,1856,982,Noobs With Attitude,Marten Gaming,1,0
6313,2020-11-19 11:00:38,Patch 1.12Minor updates to observing ,196,First Strike: Europe,Qualifier D: Round of 64,61,1551,L'institut,Constant rise,1,0
6315,2020-11-19 11:00:38,Patch 1.12Minor updates to observing ,196,First Strike: Europe,Qualifier D: Round of 64,478,1490,Lunaris,1stCav eSport Club,1,0
6316,2020-11-19 11:00:38,Patch 1.12Minor updates to observing ,196,First Strike: Europe,Qualifier D: Round of 64,876,1475,Enterprise Esports,Cool Guys,1,0
6317,2020-11-19 11:00:38,Patch 1.12Minor updates to observing ,196,First Strike: Europe,Qualifier D: Round of 64,241,1642,Purple Cobras,NoPracc,1,0
6318,2020-11-19 11:00:38,Patch 1.12Minor updates to observing ,196,First Strike: Europe,Qualifier D: Round of 64,1082,1815,Kamil Klein new chapter,DrAgOnZz,1,0
6319,2020-11-19 11:00:38,Patch 1.12Minor updates to observing ,196,First Strike: Europe,Qualifier D: Round of 64,576,1415,iPon Esport,GodVibes,1,0
6320,2020-11-19 11:00:38,Patch 1.12Minor updates to observing ,196,First Strike: Europe,Qualifier D: Round of 64,1190,1810,MJAOMODE,Grow uP eSports,1,0
6321,2020-11-19 11:00:38,Patch 1.12Minor updates to observing ,196,First Strike: Europe,Qualifier D: Round of 64,1553,242,-sheesh-,Max Control,1,0
6323,2020-11-19 11:00:38,Patch 1.12Minor updates to observing ,196,First Strike: Europe,Qualifier D: Round of 64,545,1533,ISOL-BULIL,Sprayz Gaming,1,0
6324,2020-11-19 11:00:38,Patch 1.12Minor updates to observing ,196,First Strike: Europe,Qualifier D: Round of 64,324,1091,Wave Esports,Team 7AM,1,0
6325,2020-11-19 11:00:38,Patch 1.12Minor updates to observing ,196,First Strike: Europe,Qualifier D: Round of 64,439,1090,Opportunists,Tarren Mill,1,0
6328,2020-11-19 11:00:38,Patch 1.12Minor updates to observing ,196,First Strike: Europe,Qualifier D: Round of 64,206,659,Warthox Esport,Dambis,1,0
6329,2020-11-19 11:00:38,Patch 1.12Minor updates to observing ,196,First Strike: Europe,Qualifier D: Round of 64,529,1901,Rix.GG,BALANCED?,1,0
6331,2020-11-19 11:00:38,Patch 1.12Minor updates to observing ,196,First Strike: Europe,Qualifier D: Round of 64,984,92,Team Toxic,Team Spectralis,1,0
6332,2020-11-19 11:00:38,Patch 1.12Minor updates to observing ,196,First Strike: Europe,Qualifier D: Round of 64,657,1903,ROG Esport,YAZDA,1,0
6312,2020-11-19 11:00:00,Patch 1.12Minor updates to observing ,196,First Strike: Europe,Qualifier D: Round of 64,1543,1416,GGmate,Nexus Gaming,1,0
6082,2020-11-19 10:00:00,Patch 1.12Minor updates to observing ,187,First Strike: CIS,B Playoffs: Round of 32,967,606,5MOKES,BeeNinjas,2,0
6085,2020-11-19 10:00:00,Patch 1.12Minor updates to observing ,187,First Strike: CIS,B Playoffs: Round of 32,1097,1019,FlyToMoon,fostercare,2,1
6092,2020-11-19 10:00:00,Patch 1.12Minor updates to observing ,187,First Strike: CIS,B Playoffs: Round of 32,1151,1527,Team Empire ,Offenders,2,0
6094,2020-11-19 10:00:00,Patch 1.12Minor updates to observing ,187,First Strike: CIS,B Playoffs: Round of 32,1519,1576,FFT,FiftyOne,2,0
6027,2020-11-19 08:00:00,Patch 1.12Minor updates to observing ,137,ESL SEA Community Clash,November Finals: Upper Semifinals,880,694,MiTH.Attitude,Bren Esports,2,1
5516,2020-11-19 03:00:00,Patch 1.12Minor updates to observing ,189,First Strike: Korea,Closed Qualifier: Round of 16,198,1327,DRX Vision Strikers,Feel So Good,2,0
6060,2020-11-18 20:30:00,Patch 1.12Minor updates to observing ,118,AORUS League BR ,#2: Lower Final (B),4894,636,Keyd Stars,DETONA Gaming,2,1
4998,2020-11-18 13:00:00,Patch 1.11Added Skye; added Icebox to map rotationAdded Cypher and Killjoy nerfs ,206,First Strike: MENA,Levant and Egypt Qualifiers: Lower Final,1470,1673,NASR Esports,QLASH Egypt,2,0
6265,2020-11-18 12:00:38,Patch 1.12Minor updates to observing ,196,First Strike: Europe,Qualifier D: Round of 128,478,1867,Lunaris,Team Doggo,1,0
6275,2020-11-18 12:00:38,Patch 1.12Minor updates to observing ,196,First Strike: Europe,Qualifier D: Round of 128,1190,1882,MJAOMODE,ETERNAL,1,0
6296,2020-11-18 12:00:38,Patch 1.12Minor updates to observing ,196,First Strike: Europe,Qualifier D: Round of 128,42,1454,Valorando,AYB Esports,1,0
6260,2020-11-18 12:00:00,Patch 1.12Minor updates to observing ,196,First Strike: Europe,Qualifier D: Round of 128,1416,1557,Nexus Gaming,The Stream Team,1,0
6129,2020-11-18 11:00:38,Patch 1.12Minor updates to observing ,196,First Strike: Europe,Qualifier D: Round of 256,703,1788,Wizards Club,Intrepid Fox,1,0
6156,2020-11-18 11:00:38,Patch 1.12Minor updates to observing ,196,First Strike: Europe,Qualifier D: Round of 256,1557,1861,The Stream Team,Madrid Rise,1,0
6185,2020-11-18 11:00:38,Patch 1.12Minor updates to observing ,196,First Strike: Europe,Qualifier D: Round of 256,1190,1640,MJAOMODE,LE GAMING,1,0
6200,2020-11-18 11:00:38,Patch 1.12Minor updates to observing ,196,First Strike: Europe,Qualifier D: Round of 256,1533,1621,Sprayz Gaming,ALCYONE,1,0
